st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
18,IN,Indiana,2006,80.737442,81.214989,84.278122,84.622482,85.195076,85.560165,87.555763,87.803246,74.037865,74.591904,79.701073,80.10556,83.646721,83.988312,85.217827,85.516319,.68491822,.66305327,.77033418,.73953182,.89242262,.85925996,1.0656834,1.01996,.50542277,.50583869,.63609451,.62535834,.68195099,.65946269,.91200143,.8761276,206882,246683,278652,215442,184077,246773,277827,206718
18,IN,Indiana,2007,81.444122,81.906876,84.687775,85.010841,86.397942,86.711632,86.475311,86.772125,74.687958,75.235199,79.732224,80.14048,84.194435,84.516647,86.557655,86.797356,.7422387,.72001004,.68931496,.66077721,.84821337,.80848324,1.2225125,1.1725457,.51093489,.50541764,.66454035,.65272808,.66203016,.63972336,.78076327,.74859864,212007,249939,280979,210265,190094,250137,279357,201692
18,IN,Indiana,2008,81.596741,82.05233,84.920082,85.238792,86.038048,86.368309,88.376617,88.576347,74.13517,74.693771,78.954117,79.374435,82.623688,83.01075,86.391541,86.646217,.64294785,.62104827,.72118789,.69077438,.85987645,.8201862,.86554694,.82659119,.49725962,.49884227,.60517883,.5952298,.75088066,.72842878,.84731162,.81223965,217184,253739,280568,208443,196576,253595,278441,199100
18,IN,Indiana,2009,79.202202,79.750679,85.24173,85.538765,87.38047,87.647881,87.621933,87.872238,73.421783,73.994118,80.278053,80.669312,84.815323,85.119286,86.7332,86.979271,.67135072,.65354037,.61855412,.59432685,.73018706,.69477147,1.0480627,1.0007596,.44781047,.44714382,.55183953,.53866291,.61338842,.58988994,.7943089,.76084107,221764,258071,285858,209396,201008,258183,282401,199550
18,IN,Indiana,2010,80.391624,80.912071,86.140945,86.406487,86.8815,87.175468,88.277054,88.491554,74.473618,75.041756,80.587402,80.972984,84.325455,84.653,84.477066,84.821365,.65631175,.63712841,.58002037,.55455238,.73606515,.69734645,.9502303,.90687484,.47486618,.47178519,.58988649,.57237583,.65508646,.62873298,1.0035453,.96788275,223558,257221,282008,208142,203600,256998,278415,197706
18,IN,Indiana,2011,81.709061,82.190147,84.309029,84.661568,88.429214,88.650162,89.692375,89.847038,74.072662,74.647781,79.844208,80.256096,83.384354,83.758217,85.673683,85.977783,.60473228,.58247072,.70780158,.67973763,.621409,.58955497,.7532711,.71856725,.47056592,.47491875,.59597462,.58326459,.72618067,.69889802,.97214156,.93311781,225100,257208,278896,202082,207194,254918,274901,191135
18,IN,Indiana,2012,81.254898,81.754921,84.642471,84.979988,88.191505,88.41996,88.838715,89.026352,73.410461,73.989845,80.551285,80.940285,83.59375,83.953926,87.533897,87.759064,.65349048,.63121647,.71513468,.68740219,.63209307,.60113108,.88675511,.84619027,.46107846,.46328771,.59001297,.57262272,.75552809,.72966909,.77405506,.73711878,223160,252115,279664,204495,204007,251825,277570,193691
18,IN,Indiana,2013,82.08857,82.56382,84.2379,84.588303,86.904205,87.200439,89.463272,89.625107,75.164886,75.733345,79.478485,79.889854,82.430977,82.833878,87.121094,87.377396,.65418333,.62758338,.72605807,.69614929,.79204804,.75316036,.78233558,.74754566,.46284366,.45963898,.61411506,.59937423,.78467196,.76255846,.90666318,.86578506,222790,249441,275394,204075,205238,251353,273023,193305
18,IN,Indiana,2014,81.361946,81.864113,85.573563,85.870621,87.198914,87.465935,89.108055,89.285736,74.705261,75.282707,80.352783,80.744392,84.88829,85.192337,86.048782,86.350105,.58496362,.56309605,.67706436,.64761055,.66541749,.63431436,.86716819,.82565761,.46289784,.45863372,.62099653,.60624903,.65515226,.62790865,.94495159,.90399075,215300,240506,266051,211909,202268,245683,264012,194569
19,IA,Iowa,2001,84.052216,84.316238,84.377525,84.723312,84.607964,84.977966,86.221687,86.485703,77.771507,78.159027,82.210243,82.568832,82.150322,82.528763,81.541954,81.915726,.94332707,.9033556,1.1681128,1.1208649,1.4439429,1.3907229,1.7894111,1.7231208,.9054814,.88303989,1.0279492,.99790829,1.2558889,1.224509,1.7901306,1.7630064,83409,116810,132692,87424,81238,124576,127637,81146
19,IA,Iowa,2002,83.466919,83.779045,82.890823,83.313553,85.726959,86.054955,88.470207,88.660484,76.471901,76.87928,78.804428,79.237816,84.289169,84.591087,83.227448,83.551872,1.0950086,1.0484972,1.350778,1.3018757,1.456144,1.3918713,1.7096012,1.639979,.84441763,.82511836,.92745483,.91290414,1.1012003,1.0625464,1.5680556,1.5220097,86708,120408,134314,85871,84363,127458,129198,79867
19,IA,Iowa,2003,83.086021,83.390678,84.459732,84.795868,84.44352,84.818451,87.54599,87.754044,76.155418,76.572258,79.795898,80.204712,82.700142,83.055923,85.155975,85.422668,1.0339348,.98845071,1.1269315,1.0802773,1.4382341,1.3796922,1.6514692,1.5881764,.8144424,.80328584,.95201892,.92855996,1.1577214,1.1197574,1.5938509,1.5410184,89015,122163,135977,85373,86939,128551,130665,79614
19,IA,Iowa,2004,83.095955,83.395256,84.973961,85.323982,87.259079,87.511024,85.733055,86.012367,76.841316,77.25296,80.75779,81.150681,83.791519,84.125374,86.701691,86.925659,.98119366,.93765289,1.3068526,1.2549789,1.1555051,1.1013306,2.0000362,1.9306235,.83835047,.82737893,.97461873,.94555134,1.1450588,1.107541,1.3913231,1.3362355,89885,122377,137024,87164,87952,128630,131844,81358
19,IA,Iowa,2005,82.90538,83.225212,86.019096,86.290535,86.514702,86.785469,86.41684,86.669243,76.408096,76.828194,80.964798,81.363724,84.429718,84.746231,84.934181,85.232246,1.0213416,.98218709,1.0286641,.98000014,1.225718,1.1719234,1.8747066,1.8050382,.81431609,.79851741,1.0125098,.9800272,1.083553,1.043658,1.6575283,1.6034453,90041,122825,138258,89595,87467,129146,133891,83780
19,IA,Iowa,2006,83.298431,83.602791,85.023903,85.342171,84.043053,84.441727,88.226608,88.391991,75.030052,75.462921,83.016235,83.351273,82.926147,83.283478,85.286285,85.560524,1.0095493,.96584797,1.0899955,1.0436348,1.5310249,1.4725821,1.3772198,1.3254914,.80955058,.80215102,.9585042,.92351377,1.1441997,1.1054882,1.4643713,1.410511,89397,122763,140143,91791,87892,128777,135523,86319
19,IA,Iowa,2007,82.953819,83.267166,84.35791,84.710098,88.861275,89.031868,87.376534,87.593216,76.946541,77.355392,82.86673,83.192123,83.337105,83.686897,87.289513,87.495438,1.0197159,.97296083,1.1379277,1.0889643,.92357028,.87955791,1.825649,1.7588165,.8491531,.83055598,.87092674,.83662307,1.125798,1.0912851,1.3005751,1.2493001,90370,122866,141329,92121,89192,128764,136649,86477
19,IA,Iowa,2008,82.005203,82.34996,85.967949,86.24691,88.230324,88.433258,90.08947,90.191536,75.658981,76.078613,82.248871,82.606094,85.138908,85.423195,85.998306,86.254318,.99788266,.95784783,.98437202,.93713975,.97533184,.92902583,1.157267,1.11316,.76766431,.75993103,.92223895,.88947296,1.0301026,.98650026,1.3418765,1.2899704,91599,123654,142495,92176,90609,129650,137458,86424
19,IA,Iowa,2009,82.219482,82.540375,86.197197,86.461456,88.382545,88.57859,89.84269,89.955429,75.071236,75.504662,80.339005,80.766838,84.522163,84.834747,85.419853,85.709259,.96716195,.9258827,.95198977,.90340298,.94569105,.90182316,1.1767529,1.1298381,.73996413,.73646832,.95857,.93483925,1.0186507,.97983891,1.4171839,1.3642462,91407,123673,145759,96050,90990,130523,141113,89830
19,IA,Iowa,2010,82.795746,83.109749,85.578377,85.860039,88.250336,88.457031,88.695015,88.863785,76.968582,77.352325,82.600891,82.939552,84.791138,85.095772,88.808327,88.949196,.93718922,.89600718,.91430622,.86947143,.96692592,.91973066,1.5947191,1.533498,.77289516,.75443804,.82781571,.79573089,.98539835,.94448149,.88615727,.84452093,89428,120767,145244,99951,88096,127784,141744,93375
19,IA,Iowa,2011,83.476395,83.752014,87.147583,87.368057,88.536377,88.731377,88.012482,88.221214,75.793274,76.194923,81.248306,81.644775,86.838974,87.05703,85.482872,85.79248,.92390978,.88110423,.87105918,.82572252,.89582467,.85075939,1.8933746,1.8225372,.75815231,.74933296,.93631905,.90520686,.79885906,.76221651,1.5710827,1.5114086,87850,117694,143730,102497,86360,123826,141094,95725
19,IA,Iowa,2012,80.638573,81.047081,83.366493,83.783783,88.621803,88.805779,88.956406,89.094528,75.993256,76.389481,81.001579,81.390053,84.971115,85.273697,83.650047,84.020859,1.1050647,1.0629637,1.2985791,1.2459649,.88571233,.84165329,1.2386453,1.1904186,.77942556,.76715761,.86839551,.8383649,1.0023775,.96411711,1.5988551,1.5523241,85100,115020,144526,104469,83234,122691,141648,97781
19,IA,Iowa,2013,80.936371,81.305977,85.619507,85.899254,89.051003,89.224457,90.324257,90.419182,75.101448,75.512695,82.20047,82.558258,83.930038,84.263794,85.46096,85.76445,1.0308158,.99037451,.97830892,.92891741,.89558053,.85076058,1.0007049,.96329576,.73999536,.73199236,.8664732,.83468747,1.054541,1.0139844,1.3438607,1.2882472,85865,113395,142889,105150,85014,122468,139652,97720
19,IA,Iowa,2014,81.355644,81.696655,85.821655,86.103172,88.148743,88.343796,90.355949,90.450386,74.040474,74.453362,82.120689,82.480804,84.701317,85.0121,86.509628,86.780411,1.0642385,1.0202184,1.0212723,.96812069,.96561795,.9185394,.98905802,.95058113,.70925552,.70896059,.9218365,.8886621,1.0301027,.98899317,1.3837935,1.3247224,82682,106636,136882,112612,83154,117417,134511,100967
20,KS,Kansas,2001,82.62468,82.85701,80.823402,81.199387,84.172501,84.450104,85.888481,86.121628,74.751694,75.123238,79.262138,79.581841,84.770691,84.9842,79.334625,79.686234,1.0986814,1.0618038,1.5027269,1.464058,1.379282,1.3329777,1.6967552,1.6376195,.88424909,.87286735,1.0427618,1.0205421,1.1350912,1.097091,1.588853,1.5842835,75611,98935,110962,94547,73467,100470,108869,90107
20,KS,Kansas,2002,80.157631,80.464653,84.449448,84.673027,84.085419,84.373047,86.522644,86.728996,75.340492,75.697334,80.739899,81.029175,82.849274,83.120308,83.818199,84.081284,1.122326,1.0867878,1.1813587,1.1366657,1.5232142,1.4693034,1.6833407,1.6243454,.85023952,.83492929,.99295694,.9673655,1.1756145,1.1441318,1.5708042,1.5281608,79311,102234,112727,93397,76811,103363,110272,88551
20,KS,Kansas,2003,82.804131,83.011436,84.154541,84.399864,85.328903,85.563927,86.971405,87.149734,74.42794,74.784859,81.50341,81.765144,81.955414,82.248734,81.985809,82.301247,.99756509,.96265954,1.1975268,1.1542382,1.4341844,1.3841122,1.5565528,1.5002629,.82036841,.80982512,.97981733,.95193279,1.1851091,1.1541945,1.6566058,1.6220071,81060,103417,114169,94612,77812,103854,112901,89353
20,KS,Kansas,2004,82.619171,82.815201,84.446533,84.677437,84.875084,85.131477,87.402161,87.577301,76.122993,76.450836,80.327927,80.630241,83.376694,83.629776,85.169098,85.396095,.94640481,.91573882,1.2417529,1.1941624,1.4099733,1.3611269,1.7826073,1.725019,.81566662,.80272943,1.0225651,.99518818,1.1188159,1.0860006,1.4476738,1.4008011,83216,104367,114697,95212,80196,104415,112850,90096
20,KS,Kansas,2005,82.532585,82.749733,84.081589,84.33284,84.84462,85.08374,86.544266,86.743523,76.551781,76.867958,81.541206,81.807602,83.912979,84.158524,81.557129,81.897461,.99087715,.95761877,1.2178581,1.1727003,1.3134401,1.2680736,1.7846786,1.7252433,.84554583,.82748342,.97778893,.94702572,1.0892379,1.0541085,1.7003644,1.6738362,85127,105773,115834,94246,81644,106565,113500,89208
20,KS,Kansas,2006,82.005524,82.252106,86.094139,86.268234,88.083496,88.218575,89.210518,89.304596,77.179237,77.488358,79.367699,79.704369,83.417015,83.697632,86.615944,86.805641,1.0604346,1.02325,1.0671326,1.027127,1.0791754,1.0389925,1.105624,1.0700185,.8050344,.78810662,1.0224912,1.0011685,1.2537075,1.218263,1.2935395,1.2463779,85688,105993,116734,95227,82601,106302,114223,90359
20,KS,Kansas,2007,83.462494,83.642906,85.077972,85.29528,87.007523,87.194771,90.39566,90.460953,76.825577,77.15197,80.80587,81.121429,82.662209,82.97245,86.528831,86.743401,.9305135,.8967663,1.1262218,1.0832351,1.2242469,1.1767147,.95021379,.91853946,.81292385,.79304302,.98539317,.95587742,1.2753662,1.2387925,1.47137,1.4212666,85792,106470,116314,96979,83208,106164,114218,92014
20,KS,Kansas,2008,80.941696,81.235321,84.715591,84.968224,85.161598,85.430511,89.344482,89.456688,77.03569,77.350021,80.855598,81.178703,82.721024,83.029457,85.861435,86.096085,1.0296841,.9935962,1.2259132,1.1747199,1.4408048,1.3866247,1.3021301,1.2574931,.79444492,.77643317,1.0329813,1.0017216,1.2062229,1.1725171,1.4730394,1.4229217,85916,106173,116755,100379,83638,106602,114061,95326
20,KS,Kansas,2009,81.934563,82.167557,86.114296,86.295799,87.256859,87.442467,88.226166,88.378761,73.341095,73.724892,81.214813,81.544006,82.205795,82.536499,89.443672,89.529396,.92735511,.89012003,.94477946,.90379465,1.1466122,1.0992212,1.46206,1.4101459,.68848324,.68833983,.99982929,.96738172,1.1960285,1.1633086,.70418286,.67517114,86454,107060,119932,103893,84244,107459,117310,98460
20,KS,Kansas,2010,79.534805,79.893234,86.350327,86.538536,84.156235,84.480972,86.051308,86.292328,74.766762,75.139305,81.35218,81.669495,82.789505,83.109924,86.985451,87.183113,1.0340859,.99832016,.99722344,.95169449,1.4471581,1.3951591,1.787016,1.7289041,.73391664,.72169477,.93778199,.90856659,1.1740609,1.1389661,1.212051,1.164875,86068,105684,121035,104550,82670,106864,118957,98853
20,KS,Kansas,2011,81.255272,81.522621,86.973869,87.12587,85.229858,85.515297,86.878052,87.094894,73.721725,74.104538,83.502144,83.735641,83.524986,83.831047,85.343018,85.602699,.93990022,.90109295,.83132976,.79373914,1.4513317,1.3926328,1.7989134,1.7326499,.69966328,.69422948,.8529706,.81887412,1.1912676,1.1523863,1.3846323,1.3363481,85086,104172,120319,105481,81201,104901,118120,99396
20,KS,Kansas,2012,82.235428,82.468719,86.17247,86.355064,88.399788,88.535576,87.039726,87.23349,75.658928,76.018539,81.0858,81.407753,82.477745,82.794891,89.114357,89.233025,.89561903,.85841787,.95174503,.90880752,.9295978,.88661939,1.63401,1.5753572,.79360014,.77764845,.93759614,.90710157,1.0621116,1.0318154,.90688878,.86753708,83972,102899,118848,105494,80057,103869,117047,98863
20,KS,Kansas,2013,80.998405,81.31926,87.49015,87.626427,89.247887,89.351006,90.153938,90.220825,76.974632,77.306709,79.565651,79.929787,84.422447,84.691162,87.038651,87.242607,1.0901541,1.0467644,.85367852,.81261301,.8153488,.77799016,.90784627,.87615889,.82734096,.80432087,.96465224,.93689013,1.0998755,1.058576,1.260964,1.2084943,83846,101981,117699,104167,81515,103161,115868,97326
20,KS,Kansas,2014,82.519783,82.74025,85.316811,85.568771,89.123344,89.217758,90.247971,90.318344,74.850014,75.210594,81.509697,81.804482,85.648155,85.841553,84.017067,84.338196,.89482361,.85563546,1.1777557,1.1248947,.75963438,.7257483,.95459569,.92167008,.76506376,.75769389,.94404185,.91042441,.89191055,.85401392,1.6830606,1.6362184,83584,98223,111510,102223,80131,100339,110655,94353
21,KY,Kentucky,2001,82.75029,83.134575,84.103172,84.502609,85.549248,85.889618,89.018951,89.190636,74.85601,75.363312,78.629814,79.106529,81.627892,82.032951,80.351952,80.790962,.7667104,.74082065,.98546445,.94389194,1.1251034,1.0814865,1.0968479,1.0492074,.6062274,.60277224,.81417292,.79847819,1.0699306,1.0406853,1.4245137,1.4078218,158132,154398,143079,104317,148798,152991,139044,99862
21,KY,Kentucky,2002,81.672089,82.091568,84.186699,84.583168,85.336823,85.682129,85.526764,85.853439,74.173073,74.692184,79.069656,79.538643,82.876747,83.242538,84.778786,85.087921,.80008906,.77396989,.97904718,.93707627,1.1542978,1.1045787,1.7488688,1.6865081,.55891263,.55741781,.80103338,.78171837,1.0018826,.97045738,1.3050272,1.2564163,164355,159078,146402,103641,153544,157433,142245,99516
21,KY,Kentucky,2003,80.438179,80.90715,84.856064,85.226196,84.947365,85.321335,87.347733,87.596313,75.479988,75.990799,79.610428,80.069908,80.597305,81.03405,83.439369,83.807228,.81469768,.78882813,.92406863,.88537991,1.2766502,1.2263733,1.4179759,1.3582145,.59524089,.58875388,.77794987,.75799865,1.0123886,.98825383,1.4092293,1.3655661,165818,161895,149150,106164,154535,159015,145326,101786
21,KY,Kentucky,2004,81.474327,81.917892,84.166344,84.564453,85.230171,85.592087,87.604507,87.847313,75.900154,76.410957,81.602882,82.00808,84.366905,84.692047,86.180992,86.451881,.83862782,.81033236,.93349582,.89268011,1.1925913,1.1402134,1.4082109,1.3488824,.62189555,.61154401,.74154949,.72060603,.95502853,.92144388,1.1865786,1.1389867,166958,163843,151746,108545,155450,160214,148243,104025
21,KY,Kentucky,2005,81.185349,81.645065,84.144699,84.558151,87.398216,87.659439,87.165695,87.420082,76.413017,76.926872,80.326347,80.78775,83.468521,83.833405,84.539497,84.877342,.81718946,.79298413,.99464232,.95308608,.96859419,.92443317,1.400932,1.3447152,.5969696,.58752835,.78975081,.77181715,1.0102938,.97400677,1.2727809,1.227494,168869,165435,153829,110018,157648,161669,149695,106163
21,KY,Kentucky,2006,82.084618,82.522896,85.308311,85.681221,86.870575,87.16658,87.332687,87.584625,75.570168,76.106453,80.7397,81.193283,85.442169,85.729652,86.291039,86.567284,.798935,.77098435,.94168407,.9002825,1.030884,.98302031,1.4742484,1.4156957,.57879937,.57372075,.81537753,.79126745,.85914487,.82605714,1.1854197,1.133862,170145,167282,156123,110875,159345,162606,151610,107182
21,KY,Kentucky,2007,83.042732,83.446304,85.38868,85.758728,84.702705,85.102173,87.701019,87.949615,76.506783,77.037636,80.879181,81.334106,83.940994,84.306328,86.261055,86.547104,.71782374,.69278663,.89540172,.85581255,1.2485689,1.2011182,1.6977446,1.6298738,.58812225,.57848841,.74450761,.72206515,1.0172046,.97982842,1.2387713,1.1875247,172246,169062,158523,111811,161850,163996,154370,107552
21,KY,Kentucky,2008,81.945984,82.405701,86.704498,87.01545,84.142242,84.565994,88.51075,88.716133,74.902763,75.467888,81.95723,82.379524,84.615089,84.956207,84.572861,84.94249,.74869633,.71988451,.75883394,.71913767,1.2199041,1.1720102,1.3484119,1.288273,.54247254,.53863168,.69277954,.66815317,.90149683,.86641568,1.4119208,1.3615221,174370,171676,160217,111490,164773,165886,155575,107092
21,KY,Kentucky,2009,80.940788,81.442818,84.930382,85.32476,87.189476,87.471375,87.956375,88.191078,74.480171,75.062859,80.316711,80.812325,84.541931,84.888107,86.242279,86.546791,.66152757,.63623738,.77692807,.74040926,.86542189,.8249926,1.3562803,1.2964896,.51351088,.50985944,.76793331,.74944115,.9095661,.8721711,1.2395014,1.1879004,183404,175030,164663,113798,173050,170042,159755,108421
21,KY,Kentucky,2010,81.587166,82.084892,84.285286,84.731781,88.498444,88.729851,88.586914,88.793251,75.442184,76.022903,82.037659,82.47699,85.127907,85.450447,85.962845,86.284737,.70618618,.67798537,.88287282,.84039116,.84002471,.79742819,1.2115788,1.1591028,.53590673,.5262692,.68658614,.66246021,.81173122,.77837592,1.1905121,1.1376245,174935,174318,164642,113968,165748,169143,160243,108202
21,KY,Kentucky,2011,81.977036,82.472092,85.515228,85.895576,86.995491,87.291733,90.684647,90.801895,76.850937,77.411461,81.101952,81.581497,84.705803,85.052429,86.417877,86.725815,.72886807,.70160741,.75991547,.72046393,.88307905,.84082729,.86485726,.82445645,.55915356,.55106771,.70834929,.68121362,.85494202,.81956679,1.2141212,1.1579822,170430,172780,164526,116039,160716,166980,160482,110395
21,KY,Kentucky,2012,81.726822,82.233139,85.169701,85.572601,88.330338,88.562546,86.745758,87.04084,74.995529,75.599106,80.43528,80.945869,83.698959,84.093132,85.069214,85.447884,.74635845,.7145685,.76831782,.72974479,.76817226,.72905314,1.5648168,1.4970255,.5471108,.53821021,.71888381,.69544649,.88515234,.85176772,1.4514165,1.3931568,168122,170362,166111,116737,159530,164771,161975,110796
21,KY,Kentucky,2013,81.903847,82.411842,85.405807,85.81636,87.215752,87.510918,87.72538,87.977371,75.57914,76.17749,78.63192,79.195328,83.723198,84.120186,87.098198,87.382126,.74626744,.71446121,.83405799,.79105365,.88371623,.83905047,1.3846235,1.3203419,.54632568,.5386169,.75297952,.74099427,.91033089,.87514824,1.1237094,1.066433,167245,169643,165150,115785,162759,164148,160892,109116
21,KY,Kentucky,2014,81.941711,82.447922,84.393982,84.841797,86.031891,86.377571,87.878174,88.116768,75.891724,76.484756,80.02433,80.554451,84.351547,84.724358,87.444641,87.688721,.71657926,.68598479,.82251072,.78134716,1.0368061,.99027926,1.2861876,1.2297543,.55465835,.54521209,.76262516,.73922497,.88085407,.84364855,.97954422,.92717218,161284,165447,159902,116279,159972,160402,155153,106109
